id_ville|id_temps|id_famille_produit|id-magasin|ventes_objectif|vente_reel|ca_objectif|ca_reel|marge_objectif|marge_reel
9|64|2|59|83.00000000|115.00000000|306.39999999|424.50000000|0.93000000|1.20000000
13|64|2|81|108.00000000|68.00000000|278.19999999|175.19999999|0.38000000|0.59999999
17|64|2|41|85.00000000|43.00000000|227.90000000|115.30000000|0.60999999|0.50000000
21|64|2|85|38.00000000|21.00000000|146.40000000|80.90000000|0.29999999|0.40000000
29|64|2|33|56.00000000|29.00000000|162.69999999|84.29999999|0.57999999|0.69999999
33|64|2|53|55.00000000|71.00000000|172.59999999|222.80000000|0.94999999|1.00000000
45|64|2|3|56.00000000|93.00000000|121.09999999|201.09999999|0.70999999|1.00000000
57|64|2|51|57.00000000|74.00000000|172.30000000|223.69999999|3.12999999|2.70000000
73|64|2|55|13.00000000|15.00000000|39.20000000|45.29999999|2.00999999|1.60000000
145|64|2|19|79.00000000|44.00000000|282.00000000|157.00000000|1.03000000|1.00000000
161|64|2|89|65.00000000|49.00000000|200.00000000|150.80000000|0.39000000|0.50000000
197|64|2|15|63.00000000|69.00000000|171.59999999|188.00000000|0.59999999|0.69999999
253|64|2|21|70.00000000|78.00000000|208.90000000|232.80000000|0.81999999|0.40000000
301|64|2|83|81.00000000|157.00000000|284.00000000|550.39999999|0.95999999|0.80000000
309|64|2|9|110.00000000|69.00000000|519.89999999|326.10000000|1.05000000|0.90000000
329|64|2|49|78.00000000|88.00000000|205.40000000|231.80000000|1.31000000|1.89999999
3|76|2|47|13.00000000||60.79999999||0.55000000|
7|76|2|61|12.00000000||107.20000000||1.41999999|
15|76|2|17|100.00000000||506.19999999||-0.13000000|
27|76|2|39|92.00000000||237.80000000||4.29999999|
31|76|2|5|125.00000000||982.00000000||0.05000000|
43|76|2|87|29.00000000||45.79999999||-1.00000000|
47|76|2|43|52.00000000||8.40000000||-1.65999999|
55|76|2|13|74.00000000||415.80000000||0.37000000|
63|76|2|75|39.00000000||234.59999999||0.00000000|
79|76|2|57|31.00000000||164.80000000||1.23000000|
83|76|2|29|106.00000000||495.30000000||1.49000000|
99|76|2|95|37.00000000||114.00000000||0.91000000|
111|76|2|69|62.00000000||87.20000000||1.04000000|
143|76|2|91|123.00000000||347.80000000||-0.42999999|
151|76|2|71|55.00000000||89.00000000||-1.04000000|
171|76|2|25|125.00000000||701.70000000||0.92000000|
243|76|2|11|112.00000000||25.50000000||-1.29000000|
295|76|2|93|75.00000000||738.20000000||1.60000000|
307|76|2|7|126.00000000||323.00000000||-0.78000000|
479|76|2|63|46.00000000||160.40000000||0.88000000|
515|76|2|1|42.00000000||16.69999999||0.14999999|
9|65|2|59|58.00000000|68.00000000|214.09999999|251.00000000|0.56999999|1.00000000
13|65|2|81|68.00000000|40.00000000|175.19999999|103.00000000|1.02000000|1.00000000
17|65|2|41|47.00000000|31.00000000|126.00000000|83.09999999|0.52000000|0.90000000
21|65|2|85|11.00000000|9.00000000|42.39999999|34.70000000|0.59999999|0.69999999
29|65|2|33|60.00000000|121.00000000|174.30000000|351.60000000|0.67000000|0.90000000
33|65|2|53|47.00000000|43.00000000|147.50000000|134.90000000|2.14000000|1.70000000
45|65|2|3|54.00000000|50.00000000|116.80000000|108.09999999|2.14000000|1.00000000
57|65|2|51|59.00000000|117.00000000|178.40000000|353.69999999|0.89000000|1.39999999
73|65|2|55|3.00000000|3.00000000|9.09999999|9.09999999|2.68999999|1.80000000
145|65|2|19|78.00000000|49.00000000|278.39999999|174.90000000|2.83999999|1.70000000
161|65|2|89|69.00000000|81.00000000|212.30000000|249.19999999|0.51000000|0.59999999
197|65|2|15|36.00000000|50.00000000|98.09999999|136.19999999|0.80000000|0.80000000
253|65|2|21|94.00000000|64.00000000|280.60000000|191.00000000|0.35999999|0.69999999
301|65|2|83|25.00000000|15.00000000|87.59999999|52.60000000|0.73999999|1.10000000
309|65|2|9|42.00000000|49.00000000|198.50000000|231.59999999|1.45000000|1.30000000
329|65|2|49|31.00000000|25.00000000|81.59999999|65.79999999|1.95000000|2.00000000
3|77|2|47|101.00000000||697.89999999||0.00000000|
7|77|2|61|143.00000000||900.79999999||2.74000000|
15|77|2|17|68.00000000||158.00000000||1.49000000|
27|77|2|39|111.00000000||894.10000000||1.29000000|
31|77|2|5|118.00000000||1024.59999999||2.29000000|
43|77|2|87|127.00000000||562.20000000||2.79000000|
47|77|2|43|113.00000000||975.20000000||0.31000000|
55|77|2|13|39.00000000||252.69999999||1.41999999|
63|77|2|75|150.00000000||176.69999999||0.93000000|
79|77|2|57|130.00000000||748.50000000||1.56000000|
83|77|2|29|110.00000000||430.30000000||1.47000000|
99|77|2|95|72.00000000||555.79999999||0.89000000|
111|77|2|69|109.00000000||745.50000000||0.02000000|
143|77|2|91|82.00000000||709.60000000||0.22000000|
151|77|2|71|98.00000000||692.89999999||0.58999999|
171|77|2|25|64.00000000||104.90000000||1.11000000|
243|77|2|11|76.00000000||631.60000000||1.21000000|
295|77|2|93|126.00000000||945.60000000||0.25000000|
307|77|2|7|14.00000000||113.40000000||2.91000000|
479|77|2|63|41.00000000||88.29999999||1.53000000|
515|77|2|1|7.00000000||65.40000000||-0.73999999|
9|66|2|59|40.00000000|83.00000000|147.69999999|306.39999999|0.40000000|0.50000000
13|66|2|81|75.00000000|47.00000000|193.19999999|121.09999999|0.60999999|0.59999999
17|66|2|41|35.00000000|44.00000000|93.79999999|118.00000000|0.58999999|0.59999999
21|66|2|85|13.00000000|9.00000000|50.10000000|34.70000000|0.85999999|0.90000000
29|66|2|33|79.00000000|39.00000000|229.59999999|113.30000000|0.56000000|0.80000000
33|66|2|53|55.00000000|39.00000000|172.59999999|122.40000000|1.18999999|1.20000000
45|66|2|3|30.00000000|32.00000000|64.90000000|69.20000000|1.00000000|1.00000000
57|66|2|51|37.00000000|64.00000000|111.90000000|193.50000000|5.13999999|3.20000000
73|66|2|55|1.00000000|0.00000000|3.00000000|0.00000000|0.96999999|1.39999999
145|66|2|19|64.00000000|49.00000000|228.40000000|174.90000000|0.91000000|1.00000000
161|66|2|89|37.00000000|31.00000000|113.80000000|95.40000000|0.73999999|0.50000000
197|66|2|15|35.00000000|57.00000000|95.40000000|155.30000000|0.79000000|1.10000000
253|66|2|21|73.00000000|41.00000000|217.90000000|122.40000000|0.39000000|0.40000000
301|66|2|83|71.00000000|46.00000000|248.90000000|161.30000000|1.61000000|1.39999999
309|66|2|9|57.00000000|54.00000000|269.39999999|255.19999999|0.98999999|0.90000000
329|66|2|49|68.00000000|42.00000000|179.09999999|110.59999999|0.93000000|0.90000000
3|78|2|47|146.00000000||1229.70000000||0.05000000|
7|78|2|61|59.00000000||255.50000000||0.32000000|
15|78|2|17|140.00000000||339.10000000||-0.83999999|
27|78|2|39|55.00000000||420.80000000||-1.46000000|
31|78|2|5|143.00000000||786.20000000||-0.59999999|
43|78|2|87|127.00000000||377.80000000||0.05999999|
47|78|2|43|66.00000000||539.10000000||2.46000000|
55|78|2|13|90.00000000||235.09999999||1.11000000|
63|78|2|75|96.00000000||727.79999999||0.00000000|
79|78|2|57|86.00000000||574.39999999||1.57000000|
83|78|2|29|56.00000000||414.80000000||0.34000000|
99|78|2|95|109.00000000||337.69999999||1.99000000|
111|78|2|69|94.00000000||372.80000000||0.11000000|
143|78|2|91|123.00000000||1171.00000000||0.20000000|
151|78|2|71|49.00000000||287.39999999||1.39999999|
171|78|2|25|6.00000000||23.39999999||-0.84999999|
243|78|2|11|35.00000000||163.19999999||0.94999999|
295|78|2|93|70.00000000||182.90000000||0.01000000|
307|78|2|7|19.00000000||68.09999999||-0.76000000|
479|78|2|63|11.00000000||54.29999999||0.31000000|
515|78|2|1|19.00000000||14.69999999||3.91000000|
3|79|2|47|125.00000000||733.70000000||-0.34999999|
7|79|2|61|93.00000000||372.39999999||0.00000000|
15|79|2|17|142.00000000||215.69999999||2.39999999|
27|79|2|39|28.00000000||180.09999999||0.56000000|
31|79|2|5|9.00000000||77.00000000||1.98000000|
43|79|2|87|104.00000000||846.10000000||0.00000000|
47|79|2|43|3.00000000||4.20000000||3.41999999|
55|79|2|13|120.00000000||935.70000000||1.77000000|
63|79|2|75|108.00000000||653.79999999||0.39000000|
79|79|2|57|39.00000000||385.60000000||-0.62000000|
83|79|2|29|147.00000000||1321.59999999||1.20000000|
99|79|2|95|75.00000000||217.09999999||-0.94999999|
111|79|2|69|15.00000000||138.50000000||0.93999999|
143|79|2|91|120.00000000||8.50000000||-0.22000000|
151|79|2|71|13.00000000||35.39999999||-0.66000000|
171|79|2|25|31.00000000||68.70000000||0.20999999|
243|79|2|11|110.00000000||946.10000000||0.00000000|
295|79|2|93|149.00000000||174.40000000||4.63999999|
307|79|2|7|114.00000000||10.00000000||0.00000000|
479|79|2|63|148.00000000||470.50000000||0.96999999|
515|79|2|1|92.00000000||439.39999999||1.36000000|
9|67|2|59|53.00000000|50.00000000|195.69999999|184.59999999|2.81000000|1.39999999
13|67|2|81|41.00000000|50.00000000|105.59999999|128.80000000|0.56000000|0.50000000
17|67|2|41|48.00000000|52.00000000|128.69999999|139.40000000|0.94999999|1.10000000
21|67|2|85|12.00000000|9.00000000|46.20000000|34.70000000|0.52000000|0.90000000
29|67|2|33|54.00000000|53.00000000|156.90000000|154.00000000|1.26000000|1.89999999
33|67|2|53|37.00000000|27.00000000|116.09999999|84.70000000|1.82000000|1.89999999
45|67|2|3|49.00000000|62.00000000|106.00000000|134.09999999|1.21000000|1.00000000
57|67|2|51|24.00000000|17.00000000|72.59999999|51.39999999|2.45000000|3.10000000
73|67|2|55|1.00000000|1.00000000|3.00000000|3.00000000|0.87000000|1.00000000
145|67|2|19|40.00000000|43.00000000|142.80000000|153.50000000|0.95999999|0.90000000
161|67|2|89|14.00000000|14.00000000|43.10000000|43.10000000|0.54000000|0.59999999
197|67|2|15|48.00000000|55.00000000|130.80000000|149.80000000|1.14999999|1.00000000
253|67|2|21|38.00000000|34.00000000|113.40000000|101.50000000|0.71999999|0.59999999
301|67|2|83|22.00000000|25.00000000|77.09999999|87.59999999|0.46999999|0.90000000
309|67|2|9|21.00000000|26.00000000|99.20000000|122.90000000|2.91999999|3.50000000
329|67|2|49|27.00000000|16.00000000|71.09999999|42.10000000|1.09000000|2.10000000
3|80|2|47|86.00000000||850.79999999||0.40999999|
7|80|2|61|54.00000000||177.30000000||-0.66000000|
15|80|2|17|22.00000000||73.70000000||0.00000000|
27|80|2|39|107.00000000||647.10000000||0.00000000|
31|80|2|5|139.00000000||1292.70000000||1.70000000|
43|80|2|87|117.00000000||113.20000000||1.49000000|
47|80|2|43|25.00000000||64.70000000||-0.98999999|
55|80|2|13|117.00000000||1165.30000000||-0.46999999|
63|80|2|75|32.00000000||266.10000000||-1.67999999|
79|80|2|57|79.00000000||569.00000000||0.00000000|
83|80|2|29|91.00000000||342.60000000||1.98000000|
99|80|2|95|18.00000000||166.00000000||-1.47000000|
111|80|2|69|49.00000000||174.30000000||0.00000000|
143|80|2|91|22.00000000||139.59999999||2.60999999|
151|80|2|71|99.00000000||160.90000000||0.20000000|
171|80|2|25|64.00000000||282.19999999||0.20000000|
243|80|2|11|54.00000000||161.50000000||2.50999999|
295|80|2|93|39.00000000||41.79999999||-0.44000000|
307|80|2|7|28.00000000||69.50000000||-0.83999999|
479|80|2|63|98.00000000||468.30000000||-0.35999999|
515|80|2|1|119.00000000||771.00000000||-0.28999999|
9|68|2|59|82.00000000|94.00000000|302.69999999|347.00000000|1.09000000|0.90000000
13|68|2|81|110.00000000|136.00000000|283.39999999|350.30000000|0.84999999|0.80000000
17|68|2|41|80.00000000|101.00000000|214.50000000|270.80000000|1.59000000|0.80000000
21|68|2|85|18.00000000|17.00000000|69.29999999|65.50000000|0.69999999|0.59999999
29|68|2|33|72.00000000|65.00000000|209.19999999|188.90000000|0.37000000|0.50000000
33|68|2|53|64.00000000|34.00000000|200.80000000|106.70000000|3.93999999|1.89999999
45|68|2|3|69.00000000|39.00000000|149.19999999|84.40000000|0.57999999|0.59999999
57|68|2|51|87.00000000|78.00000000|263.00000000|235.80000000|1.11000000|1.70000000
73|68|2|55|5.00000000|7.00000000|15.10000000|21.10000000|1.18999999|0.90000000
145|68|2|19|69.00000000|89.00000000|246.30000000|317.69999999|1.84000000|0.90000000
161|68|2|89|68.00000000|70.00000000|209.19999999|215.40000000|0.97999999|0.80000000
197|68|2|15|60.00000000|68.00000000|163.50000000|185.30000000|1.05000000|1.70000000
253|68|2|21|48.00000000|33.00000000|143.30000000|98.50000000|0.38000000|0.50000000
301|68|2|83|68.00000000|85.00000000|238.40000000|298.00000000|1.27000000|1.70000000
309|68|2|9|93.00000000|82.00000000|439.50000000|387.50000000|0.55000000|0.80000000
329|68|2|49|58.00000000|114.00000000|152.80000000|300.30000000|3.02000000|2.10000000
9|69|2|59|69.00000000|45.00000000|254.69999999|166.09999999|0.64000000|0.80000000
13|69|2|81|80.00000000|66.00000000|206.09999999|170.00000000|1.75000000|0.90000000
17|69|2|41|36.00000000|43.00000000|96.50000000|115.30000000|1.74000000|1.70000000
21|69|2|85|18.00000000|19.00000000|69.29999999|73.20000000|0.42999999|0.69999999
29|69|2|33|75.00000000|61.00000000|217.90000000|177.19999999|1.14999999|0.90000000
33|69|2|53|60.00000000|83.00000000|188.30000000|260.39999999|1.61000000|2.39999999
45|69|2|3|28.00000000|27.00000000|60.60000000|58.39999999|0.79000000|0.50000000
57|69|2|51|24.00000000|19.00000000|72.59999999|57.39999999|1.61000000|2.10000000
73|69|2|55|3.00000000|4.00000000|9.09999999|12.10000000|1.33000000|1.20000000
145|69|2|19|53.00000000|69.00000000|189.19999999|246.30000000|0.41999999|0.69999999
161|69|2|89|61.00000000|45.00000000|187.69999999|138.50000000|0.82999999|0.50000000
197|69|2|15|76.00000000|154.00000000|207.09999999|419.60000000|1.71000000|1.89999999
253|69|2|21|71.00000000|76.00000000|211.90000000|226.80000000|0.56999999|0.50000000
301|69|2|83|69.00000000|72.00000000|241.90000000|252.40000000|2.39000000|1.89999999
309|69|2|9|80.00000000|80.00000000|378.10000000|378.10000000|1.84000000|2.00000000
329|69|2|49|59.00000000|57.00000000|155.40000000|150.09999999|2.22000000|1.89999999
3|81|2|47|124.00000000||1179.50000000||0.00000000|
7|81|2|61|33.00000000||88.09999999||-0.40000000|
15|81|2|17|131.00000000||534.60000000||0.22000000|
27|81|2|39|146.00000000||1451.30000000||3.29000000|
31|81|2|5|110.00000000||91.50000000||-0.50000000|
43|81|2|87|1.00000000||3.50000000||1.92999999|
47|81|2|43|131.00000000||827.20000000||0.23000000|
55|81|2|13|119.00000000||865.50000000||0.56000000|
63|81|2|75|5.00000000||7.70000000||-0.26000000|
79|81|2|57|32.00000000||72.50000000||0.52000000|
83|81|2|29|136.00000000||1036.09999999||0.04000000|
99|81|2|95|96.00000000||28.89999999||-0.50000000|
111|81|2|69|64.00000000||261.39999999||0.60999999|
143|81|2|91|138.00000000||52.89999999||0.00000000|
151|81|2|71|143.00000000||538.70000000||2.99000000|
171|81|2|25|69.00000000||477.50000000||0.62000000|
243|81|2|11|4.00000000||20.89999999||0.98999999|
295|81|2|93|131.00000000||1042.80000000||0.04000000|
307|81|2|7|135.00000000||983.39999999||-1.18999999|
479|81|2|63|28.00000000||203.80000000||4.91999999|
515|81|2|1|146.00000000||244.50000000||-0.79000000|
9|70|2|59|61.00000000|44.00000000|225.19999999|162.40000000|2.29000000|1.30000000
13|70|2|81|69.00000000|141.00000000|177.69999999|363.19999999|3.04000000|2.50000000
17|70|2|41|54.00000000|33.00000000|144.80000000|88.50000000|0.73999999|0.69999999
21|70|2|85|16.00000000|14.00000000|61.60000000|53.89999999|1.00000000|0.90000000
29|70|2|33|49.00000000|60.00000000|142.40000000|174.30000000|1.21000000|1.80000000
33|70|2|53|29.00000000|20.00000000|91.00000000|62.79999999|1.51000000|1.80000000
45|70|2|3|87.00000000|64.00000000|188.19999999|138.40000000|0.33000000|0.59999999
57|70|2|51|68.00000000|75.00000000|205.59999999|226.80000000|2.06999999|2.70000000
73|70|2|55|1.00000000|1.00000000|3.00000000|3.00000000|1.30000000|1.30000000
145|70|2|19|45.00000000|24.00000000|160.59999999|85.70000000|0.90000000|0.59999999
161|70|2|89|52.00000000|60.00000000|160.00000000|184.59999999|0.97999999|1.10000000
197|70|2|15|62.00000000|47.00000000|168.90000000|128.09999999|1.39999999|1.39999999
253|70|2|21|82.00000000|48.00000000|244.69999999|143.30000000|0.90000000|0.80000000
301|70|2|83|60.00000000|42.00000000|210.40000000|147.19999999|1.22000000|1.39999999
309|70|2|9|87.00000000|53.00000000|411.19999999|250.50000000|0.73999999|1.30000000
329|70|2|49|58.00000000|43.00000000|152.80000000|113.30000000|0.84999999|1.60000000
3|82|2|47|11.00000000||35.70000000||0.78000000|
7|82|2|61|89.00000000||701.20000000||2.00000000|
15|82|2|17|113.00000000||275.10000000||0.83999999|
27|82|2|39|66.00000000||75.90000000||0.16000000|
31|82|2|5|50.00000000||81.70000000||1.81000000|
43|82|2|87|21.00000000||159.09999999||0.08999999|
47|82|2|43|114.00000000||319.19999999||4.79999999|
55|82|2|13|9.00000000||32.29999999||2.81999999|
63|82|2|75|127.00000000||1105.09999999||2.93000000|
79|82|2|57|30.00000000||127.80000000||0.00000000|
83|82|2|29|111.00000000||544.10000000||0.16000000|
99|82|2|95|115.00000000||891.00000000||0.77000000|
111|82|2|69|97.00000000||178.50000000||2.77999999|
143|82|2|91|25.00000000||213.69999999||-0.46999999|
151|82|2|71|129.00000000||589.00000000||3.43999999|
171|82|2|25|119.00000000||964.60000000||0.68000000|
243|82|2|11|12.00000000||32.00000000||0.11000000|
295|82|2|93|121.00000000||431.30000000||1.40999999|
307|82|2|7|14.00000000||85.20000000||0.75000000|
479|82|2|63|120.00000000||1083.59999999||-0.28999999|
515|82|2|1|122.00000000||269.10000000||-0.35999999|
3|83|2|47|20.00000000||1.60000000||0.65000000|
7|83|2|61|41.00000000||23.39999999||3.20000000|
15|83|2|17|59.00000000||231.00000000||0.00000000|
27|83|2|39|88.00000000||421.39999999||-0.97999999|
31|83|2|5|100.00000000||14.19999999||1.45000000|
43|83|2|87|40.00000000||130.00000000||3.62999999|
47|83|2|43|89.00000000||593.50000000||3.39999999|
55|83|2|13|124.00000000||731.89999999||0.00000000|
63|83|2|75|23.00000000||73.00000000||0.33000000|
79|83|2|57|6.00000000||36.50000000||0.08000000|
83|83|2|29|11.00000000||47.50000000||2.25000000|
99|83|2|95|27.00000000||155.09999999||2.00000000|
111|83|2|69|4.00000000||25.30000000||1.87000000|
143|83|2|91|108.00000000||15.80000000||3.74000000|
151|83|2|71|30.00000000||215.00000000||0.00000000|
171|83|2|25|35.00000000||247.59999999||0.58999999|
243|83|2|11|119.00000000||88.09999999||-0.68000000|
295|83|2|93|150.00000000||920.00000000||0.97999999|
307|83|2|7|50.00000000||32.89999999||-0.10000000|
479|83|2|63|11.00000000||97.79999999||0.63000000|
515|83|2|1|13.00000000||52.50000000||2.83000000|
9|71|2|59|37.00000000|21.00000000|136.59999999|77.50000000|0.93000000|1.39999999
13|71|2|81|65.00000000|61.00000000|167.40000000|157.09999999|0.65000000|0.90000000
17|71|2|41|64.00000000|81.00000000|171.59999999|217.19999999|0.67000000|0.69999999
21|71|2|85|14.00000000|8.00000000|53.89999999|30.80000000|0.66000000|0.50000000
29|71|2|33|68.00000000|35.00000000|197.59999999|101.70000000|0.12000000|0.20000000
33|71|2|53|67.00000000|67.00000000|210.19999999|210.19999999|1.37000000|1.39999999
45|71|2|3|42.00000000|45.00000000|90.79999999|97.29999999|3.12999999|1.50000000
57|71|2|51|21.00000000|13.00000000|63.50000000|39.29999999|1.83000000|2.29999999
73|71|2|55|1.00000000|1.00000000|3.00000000|3.00000000|1.33000000|2.20000000
145|71|2|19|33.00000000|21.00000000|117.80000000|75.00000000|1.14999999|0.80000000
161|71|2|89|14.00000000|10.00000000|43.10000000|30.80000000|0.97999999|0.80000000
197|71|2|15|35.00000000|43.00000000|95.40000000|117.20000000|2.12000000|2.00000000
253|71|2|21|38.00000000|45.00000000|113.40000000|134.30000000|0.34000000|0.40000000
301|71|2|83|41.00000000|21.00000000|143.69999999|73.59999999|0.38000000|0.59999999
309|71|2|9|28.00000000|26.00000000|132.30000000|122.90000000|0.82999999|1.20000000
329|71|2|49|22.00000000|26.00000000|57.89999999|68.50000000|1.23000000|1.30000000
9|72|2|59|122.00000000|149.00000000|450.39999999|550.00000000|0.66000000|1.10000000
13|72|2|81|121.00000000|138.00000000|311.69999999|355.50000000|0.39000000|0.50000000
17|72|2|41|69.00000000|67.00000000|185.00000000|179.59999999|0.56999999|0.69999999
21|72|2|85|21.00000000|21.00000000|80.90000000|80.90000000|0.90000000|1.30000000
29|72|2|33|85.00000000|68.00000000|247.00000000|197.59999999|0.40000000|0.59999999
33|72|2|53|83.00000000|51.00000000|260.39999999|160.00000000|3.22000000|3.29999999
45|72|2|3|70.00000000|81.00000000|151.40000000|175.19999999|0.87000000|1.20000000
57|72|2|51|59.00000000|41.00000000|178.40000000|124.00000000|5.00999999|2.79999999
73|72|2|55|8.00000000|5.00000000|24.19999999|15.10000000|0.35999999|0.59999999
145|72|2|19|53.00000000|59.00000000|189.19999999|210.59999999|1.02000000|0.59999999
161|72|2|89|50.00000000|49.00000000|153.80000000|150.80000000|1.24000000|0.90000000
197|72|2|15|43.00000000|35.00000000|117.20000000|95.40000000|0.77000000|1.10000000
253|72|2|21|102.00000000|54.00000000|304.39999999|161.19999999|0.92000000|0.69999999
301|72|2|83|54.00000000|30.00000000|189.30000000|105.20000000|0.29999999|0.40000000
309|72|2|9|63.00000000|38.00000000|297.69999999|179.59999999|0.92000000|1.80000000
329|72|2|49|74.00000000|127.00000000|194.90000000|334.50000000|2.22000000|2.00000000
3|84|2|47|38.00000000||138.19999999||-1.84000000|
7|84|2|61|127.00000000||1107.50000000||0.85999999|
15|84|2|17|80.00000000||672.89999999||0.31000000|
27|84|2|39|34.00000000||309.19999999||0.00000000|
31|84|2|5|27.00000000||220.09999999||0.00000000|
43|84|2|87|125.00000000||3.50000000||1.14999999|
47|84|2|43|21.00000000||110.80000000||1.09000000|
55|84|2|13|75.00000000||648.60000000||0.76000000|
63|84|2|75|72.00000000||620.20000000||4.91999999|
79|84|2|57|134.00000000||877.89999999||0.20999999|
83|84|2|29|80.00000000||158.30000000||1.03000000|
99|84|2|95|117.00000000||366.69999999||1.36000000|
111|84|2|69|145.00000000||41.00000000||0.72999999|
143|84|2|91|5.00000000||11.19999999||-0.48999999|
151|84|2|71|2.00000000||4.20000000||0.00000000|
171|84|2|25|111.00000000||543.60000000||4.00000000|
243|84|2|11|31.00000000||239.40000000||-0.42999999|
295|84|2|93|47.00000000||457.30000000||2.27999999|
307|84|2|7|43.00000000||120.90000000||3.97000000|
479|84|2|63|31.00000000||90.29999999||0.14000000|
515|84|2|1|95.00000000||294.50000000||0.31000000|
